,Close,Open,High,Low,Volume,Adj Close
2021-01-20,115.74558689204741,116.7291685770112,118.81264436958605,113.6796668540078,10135789,115.74558689204741
2021-01-21,117.51126992547448,115.72250954343005,119.38879550696689,113.87356371755239,12449997,117.51126992547448
2021-01-22,118.88399561192035,117.3645334683285,120.6084999837472,115.66207007094874,10223162,118.88399561192035
2021-01-25,117.97713917988517,118.79230929424511,120.83314655022963,115.95030644615663,14417186,117.97713917988517
2021-01-26,116.73857451613598,116.64504817934792,117.01159914231498,116.37224228971978,11407681,116.73857451613598
2021-01-27,115.65925251478075,116.35423033494892,118.49635214272911,113.52992549014013,15844227,115.65925251478075
2021-01-28,116.20258746292052,115.72368274597548,118.01893726929518,113.91481864632121,14851987,116.20258746292052
2021-01-29,117.12703882572389,116.31404182115604,118.75365527874627,114.69871596607882,11404734,117.12703882572389
2021-02-01,117.5303663410591,116.40482754893509,120.49616415473791,113.46743193115522,8736393,117.5303663410591
2021-02-02,114.21453235625823,118.42292097836459,119.79962650317583,112.88675073755182,10306893,114.21453235625823
2021-02-03,115.05337880347726,113.62095382489281,116.54730321324699,112.14562890922683,8544017,115.05337880347726
2021-02-04,113.14989953886095,115.72261476263303,118.61079276192396,110.32593076542427,10111397,113.14989953886095
2021-02-05,113.129752923313,113.43992153363705,114.66957551097488,111.90346107863688,13221360,113.129752923313
2021-02-08,112.6660630377821,112.69110770794344,114.07150882055664,111.28596870794223,11073312,112.6660630377821
2021-02-09,111.25024548752556,113.86616677141252,115.49045316606365,109.66327487746062,13527341,111.25024548752556
2021-02-10,109.93353756321147,110.4534911441904,112.5746038047358,107.82240992090392,7932405,109.93353756321147
2021-02-11,110.54367558499507,110.5398127824371,112.31668698356307,108.76686333940776,8743000,110.54367558499507
2021-02-12,111.05836287575767,111.20732386796602,112.15668669788198,110.1102717069535,13053239,111.05836287575767
2021-02-15,110.32833632938808,110.61149498056896,111.9763476035317,108.96697764553038,11982594,110.32833632938808
2021-02-16,110.35489096469277,111.25010660910307,112.58101698101777,109.03469026149266,9756622,110.35489096469277
2021-02-17,110.78581642975831,110.18932782956475,112.40482869350171,108.5790325874584,12070350,110.78581642975831
2021-02-18,111.51557239206136,110.97771538626534,113.42574697465045,109.07675387373902,15697516,111.51557239206136
2021-02-19,113.82169306222909,111.68975202520173,115.76702289408023,109.7808592589705,13524644,113.82169306222909
2021-02-22,114.15876239040877,113.72996957214568,114.85740730709996,113.03394884230198,10740257,114.15876239040877
2021-02-23,114.08891384589742,114.71412760440772,117.04508482952691,111.7706607798742,10519885,114.08891384589742
2021-02-24,114.52215210584545,114.63208344355806,116.49632716035906,112.65969618526564,17360693,114.52215210584545
2021-02-25,114.67362386705399,113.32067823823876,117.18757476134815,110.83638751128558,6745144,114.67362386705399
2021-02-26,114.96029898958903,115.5710644014928,117.56131273496693,112.98056864216514,12037398,114.96029898958903
2021-03-01,115.1253705094871,113.81357553351476,117.48620213492907,111.47964438232678,10053672,115.1253705094871
2021-03-02,114.25861475280784,115.83860409554508,117.84640294510679,112.27820142648719,12886781,114.25861475280784
2021-03-03,113.53278719484486,115.0310293618206,117.5307834746949,111.06559157544625,9881992,113.53278719484486
2021-03-04,114.26840605894256,112.78962443749481,116.2808158885318,110.80325780543895,11185789,114.26840605894256
2021-03-05,116.22424277443004,113.9867474957177,117.910705789177,112.33275148564327,15475669,116.22424277443004
2021-03-08,115.10470114367376,115.45318464746846,118.49678154407584,112.07029102969094,22227861,115.10470114367376
2021-03-09,114.4608601330802,114.95627061790852,117.19161663726801,112.23514746255204,13068909,114.4608601330802
2021-03-10,114.05948189289622,114.24931291836994,116.290802141598,112.02138470750926,9031835,114.05948189289622
2021-03-11,115.15259024029034,114.5930479510741,116.14503029639714,113.60543029783072,10948381,115.15259024029034
2021-03-12,117.75838092158884,116.0579029170714,118.76621153960541,115.06462577528987,13266524,117.75838092158884
2021-03-15,118.95734951293743,118.74450171661142,120.91581304521648,116.78954242050389,8404775,118.95734951293743
2021-03-16,119.48276810456363,118.55610540240139,121.36194600376828,116.6915016890609,10188077,119.48276810456363
2021-03-17,121.42043908799072,119.33277765282551,122.86891051682481,117.90921074554173,15333922,121.42043908799072
2021-03-18,123.44430166767947,120.19401626112895,125.38298374719884,118.30637963276348,10334047,123.44430166767947
2021-03-19,126.12911337703034,122.84742126211842,129.02291060729087,120.02891633589805,17697705,126.12911337703034
2021-03-22,126.45103879670964,126.8592886631681,129.20326930939592,124.11460138831556,11587498,126.45103879670964
2021-03-23,126.4871141048237,127.67679155450841,128.8635418995179,125.31142176108969,8683529,126.4871141048237
2021-03-24,126.73052329281653,125.5503387452079,128.5608232821308,123.73708351913416,10095043,126.73052329281653
2021-03-25,128.33453308712052,126.2800234592481,129.74302609607236,124.89407903778923,17251507,128.33453308712052
2021-03-26,130.24047966317883,128.3142004641797,131.9416157427344,126.63822448118697,15019810,130.24047966317883
2021-03-29,129.22307339219526,130.45940960542478,132.14650047179816,127.55197072889145,11582680,129.22307339219526
2021-03-30,130.12452227611718,128.59535666175478,131.7656230939907,126.97354133209282,10866167,130.12452227611718
2021-03-31,128.590534652697,130.455606721078,131.5937435895548,127.46866927562438,12548523,128.590534652697
2021-04-01,128.05451785960827,128.224947122821,130.06647875572506,126.2154338851858,9779683,128.05451785960827
2021-04-02,129.83092021389734,128.0434137881325,131.41446299025168,126.48167315939865,8385440,129.83092021389734
2021-04-05,129.91765694386146,130.25646773359742,130.30241655576881,129.87182763941533,15245641,129.91765694386146
2021-04-06,129.06465073880094,129.92266314133803,133.2051410523477,125.80385039112474,11670107,129.06465073880094
2021-04-07,129.1107741628399,128.72671878351204,131.7502952399871,126.0950492762675,10906254,129.1107741628399
2021-04-08,129.9453835527249,129.0258633229957,131.65007159585804,127.33323800266334,11162823,129.9453835527249
2021-04-09,130.0285959533698,129.87648940097017,131.9912599657451,127.91612129938477,8743300,130.0285959533698
2021-04-12,129.9080099295879,129.7399238651528,131.09559365560483,128.5538767362618,9813685,129.9080099295879
2021-04-13,128.34813755472555,129.70629184071572,132.75161585067804,125.33470112552486,9006429,128.34813755472555
2021-04-14,129.35302709544635,129.57923787637404,132.75217256002045,126.18563150930031,18237442,129.35302709544635
2021-04-15,130.61249050867863,129.78836686673378,132.67400865677564,127.7398562482959,9333454,130.61249050867863
2021-04-16,131.20965886944984,130.38092998727413,133.8492892858215,127.75797165116822,8879017,131.20965886944984
2021-04-19,130.96218300689742,131.75834176743032,133.8501943705722,128.88297056568678,9502561,130.96218300689742
2021-04-20,130.5520669994567,130.69987663224524,131.78682553196757,129.4663473397449,13748755,130.5520669994567
2021-04-21,129.84768065722727,131.47099007716625,133.1723407980509,128.16733699387075,11111284,129.84768065722727
2021-04-22,130.03314848708231,130.1356637452071,132.17354136899732,127.9968762153118,8032730,130.03314848708231
2021-04-23,131.0950959707151,129.9494314733366,132.76357752621612,128.29553108937762,14950482,131.0950959707151
2021-04-26,130.6460541373304,131.44725693085599,133.27525891712995,128.82919426487587,12367188,130.6460541373304
2021-04-27,128.4423015439676,129.4146815124933,131.29675951205357,126.57436486844094,14894191,128.4423015439676
2021-04-28,126.91925614633381,127.57395390189772,129.43597326163447,125.06679249807539,14275537,126.91925614633381
2021-04-29,127.28294456317907,126.01006370409377,129.22544680437147,124.08698726994902,17067662,127.28294456317907
2021-04-30,125.88346875658794,127.39210987121805,128.62742793354448,124.6627799489332,18885094,125.88346875658794
2021-05-03,123.18181805477415,127.19203874343594,128.64392559548972,121.7757075480736,12458188,123.18181805477415
2021-05-04,120.38535534754783,124.8309517065775,125.90163660000306,119.35280068383541,20119847,120.38535534754783
2021-05-05,118.98921889502577,120.84622739900888,123.24974741135235,116.62263306919753,13300645,118.98921889502577
2021-05-06,119.56244714890605,119.34678945219497,120.09710235014944,118.81309862155442,12114346,119.56244714890605
2021-05-07,121.46762096874411,118.27041392799546,123.9902546561514,115.81417968203837,9400571,121.46762096874411
2021-05-10,121.63127218745277,121.07211719624956,124.2988584746915,118.41679415480404,9925398,121.63127218745277
2021-05-11,120.16296690875006,121.05635734773354,122.68929830234296,118.5420769844891,10551718,120.16296690875006
2021-05-12,119.83731114597096,119.7153495723259,120.07510606741265,119.47779666101069,12440798,119.83731114597096
2021-05-13,120.00844777220549,119.71641172734086,121.59177289026158,118.1369395714203,12742749,120.00844777220549
2021-05-14,121.29351419537699,119.66851862758159,123.07399129591562,117.91189496567179,8018428,121.29351419537699
2021-05-17,121.07876553555737,119.85305681749665,122.28313709398361,118.66087739459822,10308567,121.07876553555737
2021-05-18,120.69752263257904,121.62210183880993,123.1331236465872,119.19798771182731,13303516,120.69752263257904
2021-05-19,119.9624847034633,119.92065807881,122.67975206470004,117.20433813144422,10806873,119.9624847034633
2021-05-20,121.82592880530538,120.13468859312101,124.0583445830614,117.93326417632306,15164196,121.82592880530538
2021-05-21,124.60258407583777,123.34199109127306,125.89560744799884,122.06204911869864,15617640,124.60258407583777
2021-05-24,124.29743334540534,123.9152379006107,125.16900746410909,123.04634373795272,11231645,124.29743334540534
2021-05-25,123.55298481875484,122.41038387718571,125.2042597626456,120.77437969594342,10606412,123.55298481875484
2021-05-26,123.7756571929001,123.34096476705052,125.50018828506171,121.62249012105052,8122836,123.7756571929001
2021-05-27,124.10654241608688,124.59328920708892,126.77130398947264,121.9370364523789,8417931,124.10654241608688
2021-05-28,124.98013589666465,125.56480480444287,127.11219218389894,123.43995363563698,13146675,124.98013589666465
2021-05-31,124.28780233344757,124.05812024422654,126.46998515903039,121.87997006143759,11151222,124.28780233344757
2021-06-01,122.87714289190532,124.65820426270835,127.73424146467714,119.84505475103511,11934744,122.87714289190532
2021-06-02,121.46797714745104,122.53408677498416,124.8717314418553,119.15067119244937,11294345,121.46797714745104
2021-06-03,122.27884486008732,121.39076115377449,124.08362649735136,119.59908723900604,10663935,122.27884486008732
2021-06-04,123.71253178044934,124.21892835940751,125.96845850858483,121.97013384609653,15220286,123.71253178044934
2021-06-07,124.96448980049435,122.59691419334939,126.61609976631011,120.97659560857976,11244218,124.96448980049435
2021-06-08,125.1079231563208,125.15474048453925,127.77087562682424,122.49276664622462,7823002,125.1079231563208
2021-06-09,127.45379166284582,125.45899588468458,128.9658311515506,123.97062152158438,15955126,127.45379166284582
2021-06-10,128.37432412261606,128.28411716714095,130.32896615796963,126.33084863313398,10985031,128.37432412261606
2021-06-11,131.08518073584247,128.44979524922945,133.085014877987,126.49016652042194,14312954,131.08518073584247
2021-06-14,131.90071491785358,131.32746589972248,133.54829717278977,129.68704414357902,15508299,131.90071491785358
2021-06-15,133.96674956824708,131.59076256161666,135.0569270700486,130.51992006337048,13078819,133.96674956824708
2021-06-16,133.84698224065,134.1830739374862,136.41250860504275,131.62313169379075,10784867,133.84698224065
2021-06-17,134.9537803550399,133.5713707382282,136.9369234772727,131.60854209786078,9205948,134.9537803550399
2021-06-18,136.1929236861015,135.4570812128309,138.57646360178637,133.08641942516635,11327635,136.1929236861015
2021-06-21,134.44258020415228,135.89089381235917,137.56670010664172,132.78463451106703,14200101,134.44258020415228
2021-06-22,133.29721199090275,134.74677030386556,137.59048049408966,130.48409343368476,8574952,133.29721199090275
2021-06-23,132.53454109967254,133.27380808202744,134.68866030001496,131.12753703688313,11601085,132.53454109967254
2021-06-24,133.80007707869655,133.4299844191201,136.95243384469413,130.28634711072624,12152260,133.80007707869655
2021-06-25,135.07752168359016,133.75881817363154,135.9233524660872,132.92124487178566,12008232,135.07752168359016
2021-06-28,136.4257222808856,133.6405406935706,138.76867721551528,131.34541805064325,14761474,136.4257222808856
2021-06-29,135.92769091789066,137.45867359406571,139.84731405300684,133.5656545797855,11472373,135.92769091789066
2021-06-30,134.6547509627193,135.18900631641463,136.6790885637462,133.17055739257955,15956694,134.6547509627193
2021-07-01,134.36573810766996,134.12655450160793,136.66634420283057,131.8300437009005,8549714,134.36573810766996
2021-07-02,135.50715827794386,133.88551929105202,138.4066853466269,131.02069139396906,12021372,135.50715827794386
2021-07-05,133.60470298569803,136.62463547935104,137.15964468228876,133.08151955393757,13026110,133.60470298569803
2021-07-06,134.1563908934042,131.892686271501,136.50596890137209,129.5827541615834,8741536,134.1563908934042
2021-07-07,135.0019700059583,136.6820850062456,137.02838901029952,134.6599228183836,13634014,135.0019700059583
2021-07-08,135.65073155217584,135.85738850393105,137.23928583960588,134.27093626405374,17449109,135.65073155217584
2021-07-09,135.18151338061477,135.83242668425103,138.97638118859908,132.05262480612504,10655500,135.18151338061477
2021-07-12,136.56515556208328,135.1369894561418,138.21637712604746,133.50303597686104,13327468,136.56515556208328
2021-07-13,135.73050949068497,136.7991359820092,138.04819419735065,134.4912084765754,11413652,135.73050949068497
2021-07-14,137.07666357992431,136.15490276695067,138.99715031619417,134.24733018666552,10389747,137.07666357992431
2021-07-15,136.87047368052828,137.60732757879512,141.09423281686674,133.4022399751633,7156873,136.87047368052828
2021-07-16,137.57467821673828,137.32674875917374,138.37833291121592,136.52454236662965,9577094,137.57467821673828
2021-07-19,137.43926012703108,137.64862241712703,138.9897949480308,136.10012750722524,7719029,137.43926012703108
2021-07-20,136.36730192533722,137.27652784814103,140.36348687664662,133.30078880419356,16254384,136.36730192533722
2021-07-21,135.42116894570097,136.2435295480659,139.55268211195337,132.13199029694022,11128453,135.42116894570097
2021-07-22,136.6643382538528,135.26280070272563,138.6436265285485,133.3038106775728,11044827,136.6643382538528
2021-07-23,136.02653542735877,137.59401389397487,138.8054929285504,134.8288576276314,13061275,136.02653542735877
2021-07-26,134.83214885032191,136.51097221442768,139.98916496785037,131.39673120255253,9393544,134.83214885032191
2021-07-27,132.9574559406415,132.4533953419208,136.01178280000553,129.41064786947064,10963479,132.9574559406415
2021-07-28,132.20617552930847,133.48069733222283,135.93603937909674,129.7742779731729,11282672,132.20617552930847
2021-07-29,132.93793126025793,132.36064749455386,134.39200479106822,130.91288828679282,13644392,132.93793126025793
2021-07-30,131.86189770332626,132.9230086399877,134.88426813210836,129.9162947474066,12845144,131.86189770332626
2021-08-02,129.14509423178055,131.5545130202239,133.42235025367856,127.31146640719159,14839691,129.14509423178055
2021-08-03,128.55846472108118,130.01613609067897,132.18145817327255,126.41741907140324,11080248,128.55846472108118
2021-08-04,128.00626855565147,129.28934000459984,132.16667519607745,125.15748812849633,11764032,128.00626855565147
2021-08-05,127.87810139489932,127.4126694378029,130.35856382359768,124.9412350324338,10620041,127.87810139489932
2021-08-06,130.24751364256272,128.19041983677494,131.49959857077494,126.95810999737719,11154242,130.24751364256272
2021-08-09,130.05654872197923,129.4881783998344,132.9025088408969,126.65465563440253,10388533,130.05654872197923
2021-08-10,130.2828848760353,128.97997845957963,132.4411069419174,126.84333989931643,8348326,130.2828848760353
2021-08-11,130.33965513631136,129.7929817079088,132.7425095577971,127.40020539091995,10252061,130.33965513631136
2021-08-12,133.78864082059167,131.0140795430044,136.77650297425427,128.08818084590638,13890708,133.78864082059167
2021-08-13,136.9666472205986,134.55374464670925,138.25989982944503,133.28327490224547,24512243,136.9666472205986
2021-08-16,136.80987608655613,137.38830075896956,139.42451519344317,134.7822344101756,10147628,136.80987608655613
2021-08-17,136.9989176042313,137.40507767505346,139.1010310706279,135.3079773316281,7760120,136.9989176042313
2021-08-18,137.57388213104844,137.42321280398465,138.55900782409776,136.43916600921852,10552353,137.57388213104844
2021-08-19,140.060450886903,137.0443754508258,142.4041594291582,134.75113655734626,15105145,140.060450886903
2021-08-20,140.07599419845357,140.4234224850345,144.293180656001,136.21581038073262,14005847,140.07599419845357
2021-08-23,140.29457404088615,140.74870315852664,141.56499092465427,139.4809200471106,9165315,140.29457404088615
2021-08-24,139.95847720192825,140.92951192579972,143.02070815088737,137.88168976972747,7636199,139.95847720192825
2021-08-25,137.53491093397466,140.95686823190786,143.52266588586755,135.03140219234058,15852579,137.53491093397466
2021-08-26,136.96105423760787,138.1194099732086,140.27619856577329,134.82235382278125,8220365,136.96105423760787
2021-08-27,135.54011354063675,137.24986253969675,139.23097642950634,133.58367878294027,11066277,135.54011354063675
2021-08-30,134.6345507455934,136.41040324947843,137.57042615799077,133.48962954147876,10766931,134.6345507455934
2021-08-31,134.01182351888664,134.61312667864817,136.78900433541045,131.84566528654116,10773967,134.01182351888664
2021-09-01,135.13554141980137,133.30273373812997,136.65124599229316,131.80758626671184,13402719,135.13554141980137
2021-09-02,136.32477839276882,135.00332456504003,136.8769471130168,134.45650825011066,10257228,136.32477839276882
2021-09-03,139.26418348896146,135.71548626490426,142.18496579225643,132.86913065045422,13549875,139.26418348896146
2021-09-06,138.07676807976011,138.7000145819187,141.44515543658346,135.34396247567742,11671910,138.07676807976011
2021-09-07,135.93463864218322,137.95704005388262,140.0620306319542,133.8605064814497,13500763,135.93463864218322
2021-09-08,136.40329913949444,135.28833474849924,138.6055813426899,133.10405406176986,10900742,136.40329913949444
2021-09-09,138.73388454500443,136.15125732758958,141.560114368883,133.37763972667122,14639721,138.73388454500443
2021-09-10,140.7040485349662,137.1576334335371,142.9724367527688,134.94641944998915,15200817,140.7040485349662
2021-09-13,139.32513739268438,140.88411626389262,143.63418657929898,136.60549848168154,12937058,139.32513739268438
2021-09-14,139.05591028886215,139.32614511080718,141.20880204603512,137.17690492571546,11372764,139.05591028886215
2021-09-15,138.27564898456515,138.37418426858295,141.35752043060577,135.29443723525412,8105159,138.27564898456515
2021-09-16,140.63320155605342,138.82259472042168,142.9682651976512,136.5175942654991,13545320,140.63320155605342
2021-09-17,142.50681363146168,141.42432249688005,144.78268445674493,139.16573933615854,13939231,142.50681363146168
2021-09-20,141.56339561545792,141.1322842275034,142.78787574790408,139.91153307688285,13101352,141.56339561545792
2021-09-21,140.03804386978882,140.91555215801463,143.23146815365433,137.73654952917502,10583235,140.03804386978882
2021-09-22,138.60019119671855,139.39178872905907,140.90282713953752,137.0977338819267,10565021,138.60019119671855
2021-09-23,139.32386963782278,137.81856669959808,140.96908758547548,136.19112425170044,9846257,139.32386963782278
2021-09-24,140.95718377802305,140.0172635062937,142.49687627325002,138.48783787473204,13742646,140.95718377802305
2021-09-27,139.2754214321786,140.79325665803916,142.15456206578648,137.9287917081258,15231404,139.2754214321786
2021-09-28,138.26224274311542,139.054378936187,142.61748845936927,134.71943080448088,10558466,138.26224274311542
2021-09-29,137.0671583432124,136.59989171520704,140.03558002845094,133.64158948095974,14064207,137.0671583432124
2021-09-30,137.0063912060227,137.58972800577735,140.97468813731982,133.6357822316418,10340919,137.0063912060227
2021-10-01,137.74621700880013,135.98767328331886,138.97016445021873,134.77935142596468,10807965,137.74621700880013
2021-10-04,136.37711367821362,137.79574996736758,139.9117785364129,134.28287006928244,11491618,136.37711367821362
2021-10-05,134.8147745503086,136.60408087541146,137.7696499873109,133.66447262640895,14270667,134.8147745503086
2021-10-06,133.5464852349517,135.91539584133616,137.48134855586105,132.00782598465557,12680945,133.5464852349517
2021-10-07,136.85530795546907,132.4977550503147,138.2798848195126,131.11853754532905,23576056,136.85530795546907
2021-10-08,138.29709230217514,134.37589035970822,141.22870300548354,131.5274009816064,10209723,138.29709230217514
2021-10-11,137.70570457144848,138.44964744693823,140.2521028624363,135.91293443785236,12040409,137.70570457144848
2021-10-12,137.18129522070095,139.1933485364808,142.02480524934825,134.39076748847455,9680829,137.18129522070095
2021-10-13,137.05821894987605,138.20105681313214,140.69152339224922,134.5883469998408,8554968,137.05821894987605
2021-10-14,138.01091534121517,137.23063222613771,141.67071553530076,133.5915237308858,11365477,138.01091534121517
2021-10-15,139.6327702666801,137.60380838125153,140.69436734402012,136.5576370524911,12694301,139.6327702666801
2021-10-18,139.8942104685705,140.30897485135992,143.29701809899652,136.91500011216317,18596669,139.8942104685705
2021-10-19,137.8574016758842,139.0770496067965,141.96042341991836,134.99931385290353,12445042,137.8574016758842
2021-10-20,136.39707325783024,138.2514183419936,139.6523345924169,135.01494728235278,9666886,136.39707325783024
2021-10-21,136.3843422489609,136.8107411598072,139.55183556825253,133.65179102696703,10580918,136.3843422489609
2021-10-22,134.21405956371288,137.2519184342413,139.54137991599168,131.97527176980896,8705627,134.21405956371288
2021-10-25,131.43314925612285,136.43637062474093,138.32773600755536,129.6111416234144,13886242,131.43314925612285
2021-10-26,130.6935373555477,131.742608054431,133.17601012563603,129.27154951194018,11161172,130.6935373555477
2021-10-27,131.0727858236574,130.2944278157736,132.56759921544443,128.80849117110444,12402769,131.0727858236574
2021-10-28,130.95538826358862,131.05267324559023,134.36163011829356,127.64888774527957,12367404,130.95538826358862
2021-10-29,131.79426591492674,129.56536813163353,133.7716298617669,127.62144526121106,10200335,131.79426591492674
2021-11-01,131.22100589206093,131.24491067212668,133.7268372431335,128.73953137598343,10547381,131.22100589206093
2021-11-02,132.7935790554405,130.898767172722,134.26035094345025,129.45292443522092,10635705,132.7935790554405
2021-11-03,133.41708645871807,132.3760056108215,134.89811421584315,130.90653461658243,8729670,133.41708645871807
2021-11-04,134.29685709265874,133.53904691752527,137.03784574556994,130.81352511273,12042552,134.29685709265874
2021-11-05,134.51498264293068,133.63416661988302,135.6250162792138,132.53140158218832,8003153,134.51498264293068
2021-11-08,132.8977881015391,135.41975516747473,137.16991076102738,131.1802262367356,11417331,132.8977881015391
2021-11-09,132.3628624759246,132.89795321235684,134.91403337696528,130.3548997111249,8854943,132.3628624759246
2021-11-10,131.7148495079062,132.3554763731575,134.41451238761215,129.66577963783428,12255003,131.7148495079062
2021-11-11,131.69911659304287,131.45571788846658,133.55667120481664,129.60159630189358,14371645,131.69911659304287
2021-11-12,132.39664129640133,131.82174744884907,134.64461696372624,129.5835329610219,8524559,132.39664129640133
2021-11-15,131.2446818700189,133.05208273029024,135.50879347796072,128.821343475698,8104440,131.2446818700189
2021-11-16,131.92313368253355,130.56184449421374,134.38655912336077,128.12383866195117,10761689,131.92313368253355
2021-11-17,132.47091243131587,131.40220894513183,133.80502446772314,130.07885980118223,10864507,132.47091243131587
2021-11-18,133.30979595273118,132.22950324634874,135.12003960140308,130.43392913487372,11770155,133.30979595273118
2021-11-19,135.52184578669386,132.23328928360962,138.36425581508905,129.45985282865604,12181300,135.52184578669386
2021-11-22,134.93438731281105,134.85568176274558,137.56199647308526,132.2296052542174,10439523,134.93438731281105
2021-11-23,132.55587790690166,134.54883588202713,135.64348521512548,131.47744268746743,14557026,132.55587790690166
2021-11-24,133.38296568466242,133.25131045979168,135.61811732737,131.01836501628375,13849766,133.38296568466242
2021-11-25,134.60004754804618,133.59309293708074,135.2877021981339,132.91058269097556,7998079,134.60004754804618
2021-11-26,134.34915893209705,134.75639081569554,136.80936056795568,132.30239322503374,9634961,134.34915893209705
2021-11-29,133.78018110283207,135.03506348542288,138.34191488563837,130.5040603103333,11320911,133.78018110283207
2021-11-30,131.89307802111503,133.66991536644912,135.04144040047674,130.53978429137032,10670733,131.89307802111503
2021-12-01,130.5067400604742,132.20207568661206,133.63361062987542,129.09356286368924,17109304,130.5067400604742
2021-12-02,132.93993143731703,130.42591325360289,135.4418807427686,127.97127814472589,12090457,132.93993143731703
2021-12-03,136.53722810044565,133.15159495252843,137.53203730997285,132.1814534404672,15285157,136.53722810044565
2021-12-06,135.66286872283436,136.0598185898747,137.67025319583288,134.05713250475688,12607644,135.66286872283436
2021-12-07,136.04573089521543,133.67772713094087,138.4921332111351,131.27390674578015,9386156,136.04573089521543
2021-12-08,136.0836192838517,135.93612225463363,137.693294004039,134.3281922134936,6950579,136.0836192838517
2021-12-09,137.5993526381429,137.24529557799073,139.50099634030374,135.3485449975324,11223040,137.5993526381429
2021-12-10,138.95347867047468,138.36403247665442,141.55481681665748,135.77372931055115,14704338,138.95347867047468
2021-12-13,138.6136960970027,139.7583507031767,142.1492988906266,136.24233035197656,9805600,138.6136960970027
2021-12-14,138.22347072672585,139.64176398625438,141.92268540366155,135.96571584187652,8918022,138.22347072672585
2021-12-15,137.58520665932818,138.29699808629962,140.13695509155798,135.754719603819,13145153,137.58520665932818
2021-12-16,139.1664530357294,137.74809299361135,141.51145029535746,135.42699553411023,11511287,139.1664530357294
2021-12-17,140.23135711882802,138.65071449473905,142.24807146735873,136.65673189982886,10411960,140.23135711882802
2021-12-20,139.61376992078033,139.96541716553344,142.38528318888638,137.19998353650553,11210962,139.61376992078033
2021-12-21,137.36593677623597,140.12959071054834,141.88336016475282,135.64675539031464,15423409,137.36593677623597
2021-12-22,136.15300948506888,138.35817305712814,140.30724610422473,134.23500091929472,18945283,136.15300948506888
2021-12-23,137.52669219168365,136.03909330449616,138.90886447146363,134.6718717074712,14180111,137.52669219168365
2021-12-24,138.63701119560702,137.15521394895234,140.69229961143927,135.12189312091928,14647053,138.63701119560702
2021-12-27,136.99462916927803,138.63745036343448,140.15483665900575,135.49522354458284,11178882,136.99462916927803
2021-12-28,135.6994401488998,137.4888017430197,138.78528921157084,134.41982594460057,9685176,135.6994401488998
2021-12-29,135.9833556547056,134.52385840766613,138.19897404384056,132.33202005340283,10549139,135.9833556547056
2021-12-30,135.29441714571485,134.10990130751748,137.46774592279243,131.95560023618245,11251875,135.29441714571485
2021-12-31,136.95571453641708,134.84750977269965,139.54614541327172,132.29695425798784,10039084,136.95571453641708
2022-01-03,136.22267935470327,135.95261328120975,137.97237414389463,134.20638732117203,10689076,136.22267935470327
2022-01-04,136.01074859001722,135.8073580394352,138.32840768468026,133.49316477349683,11168414,136.01074859001722
2022-01-05,135.33968244791131,135.8901503192818,138.30274239852983,132.93686336856965,11807935,135.33968244791131
2022-01-06,134.9574659048105,134.97162747342813,137.29636110903246,132.63297618620942,11685955,134.9574659048105
2022-01-07,134.71816122632563,136.1335939313776,137.61360182443556,133.253541537715,10975081,134.71816122632563
2022-01-10,134.75549795185304,134.98227194959097,137.1078131397512,132.63352773042885,9085784,134.75549795185304
2022-01-11,134.0622594235668,134.99844138355976,137.26920986637478,131.807238178032,9951641,134.0622594235668
2022-01-12,132.85130324358596,134.56274639692646,136.5860173639906,130.85376535151212,9289315,132.85130324358596
2022-01-13,134.30815597450422,131.94353046034118,134.92162348023268,131.3408636457966,17423747,134.30815597450422
2022-01-14,133.26695528803964,135.14552310262295,137.28115322008446,131.1610111410077,11581578,133.26695528803964
2022-01-17,132.31636531198305,133.20637403332273,136.67808582979401,128.86784950593835,10924117,132.31636531198305
2022-01-18,129.2410427796229,132.848658661696,134.6022348720219,127.53508639060738,12165150,129.2410427796229
2022-01-19,127.4065173710105,128.40987510056894,129.86856178108152,125.95922844752202,23094923,127.4065173710105
2022-01-20,127.50252457723298,126.21876341173378,129.65307686544384,124.08986399291614,8189706,127.50252457723298
2022-01-21,126.66225206480962,128.12822255457579,130.25026821725373,124.56448564566912,10387769,126.66225206480962
2022-01-24,125.01197727518819,126.94831333445458,129.60961662199293,122.3912667090886,13699008,125.01197727518819
2022-01-25,124.02328154301024,124.33537378470184,125.41841685478835,122.94295700208646,13058955,124.02328154301024
2022-01-26,122.39438258147149,123.37613072795128,125.67794701713822,120.11088267051842,15293150,122.39438258147149
2022-01-27,123.65989229642511,123.22086395491644,125.87984832339042,121.00878941316546,17323647,123.65989229642511
2022-01-28,123.15050481757193,122.77739701701675,124.91023530092401,121.02299797076422,11976947,123.15050481757193
2022-01-31,123.18424148733031,124.3642808382338,126.44034807441912,121.12787316322255,8140429,123.18424148733031
2022-02-01,123.50687131252946,122.51858779493816,125.99519974572483,120.05017059381227,9996668,123.50687131252946
2022-02-02,120.89456502297678,123.97994604894788,126.38039330845008,118.55385560547516,15133856,120.89456502297678
2022-02-03,121.40124932667,120.65619589687167,122.52844820411875,119.53591476857596,16390869,121.40124932667
2022-02-04,123.36655921324898,121.84061557293924,125.72295806900073,119.51336344763777,10009237,123.36655921324898
2022-02-07,123.27185160447186,122.9638063796855,125.08105795793861,121.15912106951117,12914330,123.27185160447186
